Region-County-District-Type-School (RCDTS) ,District/Parent Entity,Facility,Enrollment PreK-12,Unduplicated Count  Non-compliant-Immunization Requirements,Non-compliant with Physical Exam Only,Total Excluded,School Compliance %,Protected and in compliance,Religious objection,Medical reasons ,Approved schedule,McKinney Vento Act,Unprotected and in noncompliance,Vaccination Acquired,No Vaccination,Protection %,year,state
041012050252051,Rockford SD 205,Riverdahl Elem School,695.0,11.0,1.0,4.0,0.9827338129496402,671.0,7.0,0.0,0.0,6.0,11.0,671.0,24.0,0.9654676258992806,2018,IL
041012050252054,Rockford SD 205,Rolling Green,513.0,4.0,2.0,2.0,0.9883040935672515,507.0,2.0,0.0,0.0,0.0,4.0,507.0,6.0,0.9883040935672515,2018,IL
041012050252056,Rockford SD 205,Spring Creek Elem School,486.0,2.0,0.0,1.0,0.9958847736625515,476.0,7.0,1.0,0.0,0.0,2.0,476.0,10.0,0.9794238683127572,2018,IL
041012050252063,Rockford SD 205,R K Welsh Elem School,504.0,1.0,0.0,0.0,0.998015873015873,497.0,4.0,1.0,0.0,1.0,1.0,497.0,7.0,0.9861111111111112,2018,IL
041012050252064,Rockford SD 205,West View Elem School,503.0,1.0,0.0,1.0,0.9980119284294234,502.0,0.0,0.0,0.0,0.0,1.0,502.0,1.0,0.9980119284294234,2018,IL
041012050252066,Rockford SD 205,Whitehead Elem School,597.0,12.0,0.0,5.0,0.9798994974874372,583.0,3.0,0.0,0.0,0.0,11.0,583.0,14.0,0.9765494137353434,2018,IL
041012050252067,Rockford SD 205,Cherry Valley Elementary School,648.0,9.0,0.0,4.0,0.9861111111111112,639.0,0.0,0.0,0.0,0.0,9.0,639.0,9.0,0.9861111111111112,2018,IL
041012050252078,Rockford SD 205,Thurgood Marshall Elementary,391.0,0.0,0.0,0.0,1.0,389.0,2.0,0.0,0.0,0.0,0.0,389.0,2.0,0.9948849104859335,2018,IL
041012050252080,Rockford SD 205,Washington Elementary School,461.0,5.0,3.0,1.0,0.982646420824295,451.0,0.0,0.0,0.0,5.0,5.0,451.0,10.0,0.9783080260303688,2018,IL
041012050252084,Rockford SD 205,Lewis Lemon Elementary,340.0,6.0,0.0,0.0,0.9823529411764705,326.0,0.0,0.0,0.0,8.0,6.0,326.0,14.0,0.9588235294117647,2018,IL
041012050252085,Rockford SD 205,Montessori Elementary School,583.0,6.0,4.0,5.0,0.9828473413379074,557.0,16.0,0.0,9.0,0.0,1.0,557.0,26.0,0.9554030874785592,2018,IL
041012050252086,Rockford SD 205,Rockford Envrnmntl Science Acad,1114.0,0.0,0.0,0.0,1.0,1048.0,1.0,0.0,1.0,64.0,0.0,1048.0,66.0,0.940754039497307,2018,IL
041012050252087,Rockford SD 205,Thurgood Marshall School,468.0,0.0,0.0,0.0,1.0,466.0,2.0,0.0,0.0,0.0,0.0,466.0,2.0,0.9957264957264957,2018,IL
041012050253001,Rockford SD 205,Dennis Early Childhood Center,376.0,2.0,3.0,1.0,0.9867021276595744,356.0,4.0,0.0,0.0,14.0,2.0,356.0,20.0,0.9468085106382979,2018,IL
041012050253069,Rockford SD 205,Wilson ASPIRE,29.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,2018,IL
041012050253073,Rockford SD 205,Fairview Early Childhood Center,587.0,3.0,8.0,11.0,0.9812606473594548,580.0,5.0,0.0,0.0,2.0,0.0,580.0,7.0,0.9880749574105622,2018,IL
041012050253075,Rockford SD 205,Roosevelt Center,497.0,2.0,3.0,4.0,0.9899396378269618,494.0,1.0,1.0,0.0,0.0,1.0,494.0,3.0,0.993963782696177,2018,IL
041012050253078,Rockford SD 205,Summerdale Early Childhood Center,378.0,6.0,0.0,1.0,0.9841269841269841,365.0,3.0,0.0,0.0,4.0,6.0,365.0,13.0,0.9656084656084656,2018,IL
041012050253079,Rockford SD 205,Wm Nashold Early Childhood Center,593.0,3.0,6.0,1.0,0.984822934232715,583.0,7.0,0.0,0.0,0.0,3.0,583.0,10.0,0.9831365935919055,2018,IL
041012070160001,Hononegah CHD 207,Hononegah CHD High School,2022.0,13.0,0.0,13.0,0.993570722057369,2005.0,16.0,1.0,0.0,0.0,0.0,2005.0,17.0,0.9915924826904056,2018,IL
041013200260001,County of Winnebago SD 320,South Beloit Sr High School,270.0,2.0,1.0,2.0,0.9888888888888889,267.0,2.0,1.0,0.0,0.0,0.0,267.0,3.0,0.9888888888888889,2018,IL
041013200261002,County of Winnebago SD 320,South Beloit Jr High School,131.0,0.0,1.0,1.0,0.9923664122137404,127.0,4.0,0.0,0.0,0.0,0.0,127.0,4.0,0.9694656488549618,2018,IL
041013200262003,County of Winnebago SD 320,Clark Elementary School,195.0,2.0,0.0,1.0,0.9897435897435898,183.0,3.0,1.0,6.0,0.0,2.0,183.0,12.0,0.9384615384615385,2018,IL
041013200262004,County of Winnebago SD 320,Riverview Elementary School,204.0,0.0,0.0,0.0,1.0,202.0,2.0,0.0,0.0,0.0,0.0,202.0,2.0,0.9901960784313726,2018,IL
041013200262005,County of Winnebago SD 320,Blackhawk Elementary School,154.0,1.0,0.0,1.0,0.9935064935064936,153.0,0.0,1.0,0.0,0.0,0.0,153.0,1.0,0.9935064935064936,2018,IL
041013210260001,Pecatonica CUSD 321,Pecatonica High School,254.0,0.0,3.0,0.0,0.9881889763779528,252.0,1.0,1.0,0.0,0.0,0.0,252.0,2.0,0.9921259842519685,2018,IL
041013210261001,Pecatonica CUSD 321,Pecatonica Comm Middle School,300.0,0.0,0.0,0.0,1.0,297.0,2.0,1.0,0.0,0.0,0.0,297.0,3.0,0.99,2018,IL
041013210262002,Pecatonica CUSD 321,Pecatonica Elem School,342.0,0.0,0.0,0.0,1.0,328.0,12.0,1.0,1.0,0.0,0.0,328.0,14.0,0.9590643274853801,2018,IL
041013220260001,Durand CUSD 322,Durand High School,191.0,0.0,2.0,0.0,0.9895287958115183,187.0,4.0,0.0,0.0,0.0,0.0,187.0,4.0,0.9790575916230366,2018,IL
041013220261001,Durand CUSD 322,Durand Jr High School,104.0,0.0,0.0,0.0,1.0,103.0,1.0,0.0,0.0,0.0,0.0,103.0,1.0,0.9903846153846154,2018,IL
041013220262001,Durand CUSD 322,Durand Elem School,294.0,1.0,0.0,0.0,0.9965986394557823,282.0,9.0,0.0,3.0,0.0,0.0,282.0,12.0,0.9591836734693877,2018,IL
041013230260001,Winnebago CUSD 323,Winnebago High School,467.0,0.0,1.0,0.0,0.9978586723768736,462.0,4.0,1.0,0.0,0.0,0.0,462.0,5.0,0.9892933618843683,2018,IL
041013230261002,Winnebago CUSD 323,Winnebago Middle School,318.0,0.0,0.0,0.0,1.0,313.0,5.0,0.0,0.0,0.0,0.0,313.0,5.0,0.9842767295597484,2018,IL
041013230262003,Winnebago CUSD 323,Dorothy Simon Elem School,306.0,1.0,0.0,1.0,0.9967320261437909,293.0,11.0,1.0,0.0,0.0,1.0,293.0,13.0,0.9575163398692811,2018,IL
041013230262005,Winnebago CUSD 323,Jean McNair Elementary School,288.0,0.0,0.0,0.0,1.0,285.0,3.0,0.0,0.0,0.0,0.0,285.0,3.0,0.9895833333333334,2018,IL
05016001Y010000,Region 05 North Cook ISC 1,Beacon Academy,196.0,44.0,7.0,0.0,0.7397959183673469,175.0,5.0,0.0,0.0,0.0,16.0,175.0,21.0,0.8928571428571429,2018,IL
05016002Y050000,Region 05 North Cook ISC 1,Mesivta Shaarei Adirim,20.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,2018,IL
05016008Z010000,Region 05 North Cook ISC 1,North Shore Country Day School,540.0,79.0,0.0,0.0,0.8537037037037037,454.0,5.0,1.0,1.0,0.0,79.0,454.0,86.0,0.8407407407407408,2018,IL
050160150041011,Palatine CCSD 15,Plum Grove Jr High School,816.0,3.0,1.0,4.0,0.9950980392156863,806.0,8.0,0.0,0.0,0.0,2.0,806.0,10.0,0.9877450980392157,2018,IL
050160150041014,Palatine CCSD 15,Carl Sandburg Jr High School,532.0,0.0,0.0,0.0,1.0,527.0,3.0,0.0,0.0,2.0,0.0,527.0,5.0,0.9906015037593985,2018,IL
050160150041016,Palatine CCSD 15,Winston Campus Jr High,774.0,0.0,0.0,0.0,1.0,763.0,0.0,0.0,11.0,0.0,0.0,763.0,11.0,0.9857881136950905,2018,IL
050160150041018,Palatine CCSD 15,Walter R Sundling Jr High Sch,651.0,1.0,0.0,1.0,0.9984639016897081,645.0,6.0,0.0,0.0,0.0,0.0,645.0,6.0,0.9907834101382489,2018,IL
050160150042001,Palatine CCSD 15,Jane Addams Elem School,580.0,18.0,1.0,19.0,0.9672413793103448,567.0,3.0,0.0,1.0,3.0,6.0,567.0,13.0,0.9775862068965517,2018,IL
050160150042003,Palatine CCSD 15,Central Road Elem School,542.0,3.0,0.0,3.0,0.9944649446494465,534.0,0.0,1.0,0.0,4.0,3.0,534.0,8.0,0.985239852398524,2018,IL
050160150042004,Palatine CCSD 15,Marion Jordan Elem School,483.0,1.0,0.0,1.0,0.9979296066252588,471.0,12.0,0.0,0.0,0.0,0.0,471.0,12.0,0.9751552795031055,2018,IL
050160150042005,Palatine CCSD 15,Kimball Hill Elem School,612.0,3.0,0.0,3.0,0.9950980392156863,602.0,2.0,0.0,1.0,4.0,3.0,602.0,10.0,0.9836601307189542,2018,IL
050160150042006,Palatine CCSD 15,Hunting Ridge Elem School,717.0,9.0,0.0,9.0,0.9874476987447699,709.0,5.0,0.0,0.0,0.0,3.0,709.0,8.0,0.9888423988842399,2018,IL
050160150042007,Palatine CCSD 15,Lake Louise Elem School,778.0,69.0,15.0,84.0,0.8920308483290489,711.0,5.0,0.0,9.0,10.0,43.0,711.0,67.0,0.9138817480719794,2018,IL
