Region-County-District-Type-School (RCDTS) ,District,Facility,Enrollment PreK-12,Unduplicated Count  Non-compliant-Immunization Requirements,Non-compliant with Physical Exam Only,Total Excluded,School Compliance %,Protected and in compliance,Religious objection,Medical reasons ,Approved schedule,McKinney Vento Act,Unprotected and in noncompliance,Vaccination Acquired,No Vaccination,Protection %,year,state
050160230021002,Prospect Heights SD 23,MacArthur Middle School,511.0,5.0,1.0,6.0,0.9882583170254404,509.0,2.0,0.0,0.0,0.0,0.0,509.0,2.0,0.9960861056751468,2015,IL
050160230022001,Prospect Heights SD 23,Dwight D Eisenhower Elem School,398.0,0.0,0.0,0.0,1.0,394.0,4.0,0.0,0.0,0.0,0.0,394.0,4.0,0.9899497487437185,2015,IL
050160230022004,Prospect Heights SD 23,Betsy Ross Elem School,327.0,0.0,0.0,0.0,1.0,325.0,2.0,0.0,0.0,0.0,0.0,325.0,2.0,0.9938837920489296,2015,IL
050160230022005,Prospect Heights SD 23,Anne Sullivan Elem School,348.0,1.0,0.0,1.0,0.9971264367816092,344.0,4.0,0.0,0.0,0.0,0.0,344.0,4.0,0.9885057471264368,2015,IL
050160250021014,Arlington Heights SD 25,South Middle School,836.0,0.0,0.0,0.0,1.0,833.0,3.0,0.0,0.0,0.0,0.0,833.0,3.0,0.9964114832535885,2015,IL
050160250021015,Arlington Heights SD 25,Thomas Middle School,957.0,0.0,0.0,0.0,1.0,948.0,8.0,1.0,0.0,0.0,0.0,948.0,9.0,0.9905956112852664,2015,IL
050160250022002,Arlington Heights SD 25,Dryden Elem School,507.0,0.0,0.0,0.0,1.0,499.0,7.0,1.0,0.0,0.0,0.0,499.0,8.0,0.9842209072978304,2015,IL
050160250022004,Arlington Heights SD 25,Greenbrier Elem School,460.0,2.0,0.0,0.0,0.9956521739130435,447.0,9.0,2.0,2.0,0.0,0.0,447.0,13.0,0.9717391304347827,2015,IL
050160250022005,Arlington Heights SD 25,Ivy Hill Elem School,544.0,0.0,0.0,0.0,1.0,540.0,3.0,0.0,1.0,0.0,0.0,540.0,4.0,0.9926470588235294,2015,IL
050160250022009,Arlington Heights SD 25,Olive-Mary Stitt School,581.0,0.0,0.0,0.0,1.0,568.0,12.0,1.0,0.0,0.0,0.0,568.0,13.0,0.9776247848537005,2015,IL
050160250022011,Arlington Heights SD 25,Patton Elem School,444.0,0.0,0.0,0.0,1.0,435.0,6.0,1.0,2.0,0.0,0.0,435.0,9.0,0.9797297297297297,2015,IL
050160250022016,Arlington Heights SD 25,Westgate Elem School,622.0,0.0,0.0,0.0,1.0,619.0,2.0,0.0,1.0,0.0,0.0,619.0,3.0,0.9951768488745981,2015,IL
050160250022018,Arlington Heights SD 25,Windsor Elementary School,492.0,0.0,0.0,0.0,1.0,486.0,3.0,1.0,2.0,0.0,0.0,486.0,6.0,0.9878048780487805,2015,IL
050160260021006,River Trails SD 26,River Trails Middle School,466.0,0.0,0.0,0.0,1.0,466.0,0.0,0.0,0.0,0.0,0.0,466.0,0.0,1.0,2015,IL
050160260022001,River Trails SD 26,Euclid Elem School,495.0,5.0,0.0,0.0,0.98989898989899,488.0,2.0,0.0,0.0,0.0,5.0,488.0,7.0,0.9858585858585859,2015,IL
050160260022003,River Trails SD 26,Indian Grove Elem School,494.0,0.0,0.0,0.0,1.0,482.0,10.0,0.0,2.0,0.0,0.0,482.0,12.0,0.9757085020242915,2015,IL
050160270021005,Northbrook ESD 27,Wood Oaks Jr High School,444.0,3.0,0.0,0.0,0.9932432432432432,443.0,1.0,0.0,0.0,0.0,0.0,443.0,1.0,0.9977477477477478,2015,IL
050160270022002,Northbrook ESD 27,Hickory Point Elem School,375.0,0.0,0.0,0.0,1.0,370.0,1.0,2.0,2.0,0.0,0.0,370.0,5.0,0.9866666666666667,2015,IL
050160270022004,Northbrook ESD 27,Shabonee School,412.0,0.0,0.0,0.0,1.0,410.0,1.0,1.0,0.0,0.0,0.0,410.0,2.0,0.9951456310679612,2015,IL
050160280021004,Northbrook SD 28,Northbrook Junior High School,616.0,0.0,0.0,0.0,1.0,612.0,2.0,2.0,0.0,0.0,0.0,612.0,4.0,0.9935064935064936,2015,IL
050160280022002,Northbrook SD 28,Greenbriar Elem School,417.0,0.0,0.0,0.0,1.0,410.0,6.0,1.0,0.0,0.0,0.0,410.0,7.0,0.9832134292565947,2015,IL
050160280022003,Northbrook SD 28,Meadowbrook Elem School,373.0,0.0,0.0,0.0,1.0,359.0,13.0,0.0,1.0,0.0,0.0,359.0,14.0,0.9624664879356568,2015,IL
050160280022006,Northbrook SD 28,Westmoor Elem School,386.0,0.0,0.0,0.0,1.0,377.0,8.0,0.0,1.0,0.0,0.0,377.0,9.0,0.9766839378238342,2015,IL
050160290022001,Sunset Ridge SD 29,Middlefork Primary School,212.0,0.0,0.0,0.0,1.0,210.0,2.0,0.0,0.0,0.0,0.0,210.0,2.0,0.9905660377358491,2015,IL
050160290022002,Sunset Ridge SD 29,Sunset Ridge Elem School,263.0,1.0,0.0,1.0,0.9961977186311788,263.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,1.0,2015,IL
050160300021001,Northbrook/Glenview SD 30,Maple School,131.0,0.0,0.0,0.0,1.0,130.0,1.0,0.0,0.0,0.0,0.0,130.0,1.0,0.9923664122137404,2015,IL
050160300022002,Northbrook/Glenview SD 30,Willowbrook Elem School,330.0,0.0,0.0,0.0,1.0,323.0,5.0,0.0,1.0,1.0,0.0,323.0,7.0,0.9787878787878788,2015,IL
050160300022003,Northbrook/Glenview SD 30,Wescott Elementary School,388.0,0.0,0.0,0.0,1.0,379.0,4.0,3.0,0.0,2.0,0.0,379.0,9.0,0.9768041237113402,2015,IL
050160310021001,West Northfield SD 31,Field School,307.0,2.0,1.0,3.0,0.990228013029316,305.0,1.0,0.0,0.0,0.0,1.0,305.0,2.0,0.993485342019544,2015,IL
050160310022002,West Northfield SD 31,Henry Winkelman Elem School,603.0,2.0,6.0,6.0,0.9867330016583747,594.0,2.0,2.0,3.0,0.0,2.0,594.0,9.0,0.9850746268656716,2015,IL
050160340041006,Glenview CCSD 34,Attea Middle School,889.0,10.0,1.0,2.0,0.9876265466816648,881.0,5.0,1.0,0.0,0.0,2.0,881.0,8.0,0.9910011248593926,2015,IL
050160340041007,Glenview CCSD 34,Springman Middle School,867.0,30.0,0.0,0.0,0.9653979238754326,866.0,0.0,0.0,0.0,0.0,1.0,866.0,1.0,0.9988465974625144,2015,IL
050160340042001,Glenview CCSD 34,Glen Grove Elem School,532.0,0.0,0.0,0.0,1.0,531.0,1.0,0.0,0.0,0.0,0.0,531.0,1.0,0.9981203007518797,2015,IL
050160340042002,Glenview CCSD 34,Henking Elem School,475.0,0.0,0.0,0.0,1.0,468.0,6.0,0.0,1.0,0.0,0.0,468.0,7.0,0.9852631578947368,2015,IL
050160340042003,Glenview CCSD 34,Hoffman Elem School,559.0,0.0,0.0,0.0,1.0,547.0,11.0,1.0,0.0,0.0,0.0,547.0,12.0,0.9785330948121646,2015,IL
050160340042004,Glenview CCSD 34,Lyon Elem School,488.0,5.0,0.0,2.0,0.9897540983606559,481.0,4.0,0.0,0.0,0.0,3.0,481.0,7.0,0.985655737704918,2015,IL
050160340042005,Glenview CCSD 34,Pleasant Ridge Elem School,537.0,0.0,0.0,0.0,1.0,536.0,1.0,0.0,0.0,0.0,0.0,536.0,1.0,0.9981378026070763,2015,IL
050160340042008,Glenview CCSD 34,Westbrook Elementary School,486.0,1.0,0.0,1.0,0.9979423868312758,472.0,6.0,1.0,6.0,0.0,1.0,472.0,14.0,0.9711934156378601,2015,IL
