,year,FIPS,office,state,dem_votes,rep_votes,total_votes,target,win_margin,win_percentage,State,County [2],Population(2010),Land Areami²,Water Areami²,Total Areami²,Latitude,Longitude
655,2008,12103,PRESIDENT,FL,248299.0,210066.0,458365.0,0,4.170000000000002,54.17,FL,Pinellas,916542,273.799,334.328,608.127,27.90312,-82.73951
656,2012,12103,PRESIDENT,FL,239104.0,213258.0,452362.0,0,2.8599999999999994,52.86,FL,Pinellas,916542,273.799,334.328,608.127,27.90312,-82.73951
657,2016,12103,PRESIDENT,FL,233701.0,239201.0,472902.0,1,0.5799999999999983,50.58,FL,Pinellas,916542,273.799,334.328,608.127,27.90312,-82.73951
658,2020,12103,PRESIDENT,FL,277450.0,276209.0,553659.0,0,0.10999999999999943,50.11,FL,Pinellas,916542,273.799,334.328,608.127,27.90312,-82.73951
659,2000,12105,PRESIDENT,FL,75200.0,90295.0,165495.0,1,4.560000000000002,54.56,FL,Polk,602095,1797.837,212.714,2010.551,27.95311,-81.69278
660,2004,12105,PRESIDENT,FL,86009.0,123559.0,209568.0,1,8.96,58.96,FL,Polk,602095,1797.837,212.714,2010.551,27.95311,-81.69278
661,2008,12105,PRESIDENT,FL,113865.0,128878.0,242743.0,1,3.0900000000000034,53.09,FL,Polk,602095,1797.837,212.714,2010.551,27.95311,-81.69278
662,2012,12105,PRESIDENT,FL,114622.0,131577.0,246199.0,1,3.4399999999999977,53.44,FL,Polk,602095,1797.837,212.714,2010.551,27.95311,-81.69278
663,2016,12105,PRESIDENT,FL,117433.0,157430.0,274863.0,1,7.280000000000001,57.28,FL,Polk,602095,1797.837,212.714,2010.551,27.95311,-81.69278
664,2020,12105,PRESIDENT,FL,145049.0,194586.0,339635.0,1,7.289999999999999,57.29,FL,Polk,602095,1797.837,212.714,2010.551,27.95311,-81.69278
665,2000,12107,PRESIDENT,FL,12102.0,13447.0,25549.0,1,2.6300000000000026,52.63,FL,Putnam,74364,727.622,99.299,826.921,29.606,-81.74089
666,2004,12107,PRESIDENT,FL,12412.0,18311.0,30723.0,1,9.600000000000001,59.6,FL,Putnam,74364,727.622,99.299,826.921,29.606,-81.74089
667,2008,12107,PRESIDENT,FL,13236.0,19637.0,32873.0,1,9.740000000000002,59.74,FL,Putnam,74364,727.622,99.299,826.921,29.606,-81.74089
668,2012,12107,PRESIDENT,FL,11667.0,19326.0,30993.0,1,12.36,62.36,FL,Putnam,74364,727.622,99.299,826.921,29.606,-81.74089
669,2016,12107,PRESIDENT,FL,10094.0,22138.0,32232.0,1,18.680000000000007,68.68,FL,Putnam,74364,727.622,99.299,826.921,29.606,-81.74089
670,2020,12107,PRESIDENT,FL,10527.0,25514.0,36041.0,1,20.790000000000006,70.79,FL,Putnam,74364,727.622,99.299,826.921,29.606,-81.74089
671,2000,12109,PRESIDENT,FL,19502.0,39546.0,59048.0,1,16.97,66.97,FL,St. Johns,190039,600.655,220.870,821.525,29.89059,-81.38391
672,2004,12109,PRESIDENT,FL,26399.0,59196.0,85595.0,1,19.159999999999997,69.16,FL,St. Johns,190039,600.655,220.870,821.525,29.89059,-81.38391
673,2008,12109,PRESIDENT,FL,35791.0,69222.0,105013.0,1,15.920000000000002,65.92,FL,St. Johns,190039,600.655,220.870,821.525,29.89059,-81.38391
674,2012,12109,PRESIDENT,FL,35190.0,78513.0,113703.0,1,19.049999999999997,69.05,FL,St. Johns,190039,600.655,220.870,821.525,29.89059,-81.38391
675,2016,12109,PRESIDENT,FL,43099.0,88684.0,131783.0,1,17.299999999999997,67.3,FL,St. Johns,190039,600.655,220.870,821.525,29.89059,-81.38391
676,2020,12109,PRESIDENT,FL,63850.0,110946.0,174796.0,1,13.469999999999999,63.47,FL,St. Johns,190039,600.655,220.870,821.525,29.89059,-81.38391
677,2000,12111,PRESIDENT,FL,41559.0,34705.0,76264.0,0,4.490000000000002,54.49,FL,St. Lucie,277789,571.926,116.181,688.107,27.38077,-80.44336
678,2004,12111,PRESIDENT,FL,51835.0,47592.0,99427.0,0,2.1300000000000026,52.13,FL,St. Lucie,277789,571.926,116.181,688.107,27.38077,-80.44336
679,2008,12111,PRESIDENT,FL,67125.0,52512.0,119637.0,0,6.109999999999999,56.11,FL,St. Lucie,277789,571.926,116.181,688.107,27.38077,-80.44336
680,2012,12111,PRESIDENT,FL,65869.0,56202.0,122071.0,0,3.960000000000001,53.96,FL,St. Lucie,277789,571.926,116.181,688.107,27.38077,-80.44336
681,2016,12111,PRESIDENT,FL,66881.0,70289.0,137170.0,1,1.240000000000002,51.24,FL,St. Lucie,277789,571.926,116.181,688.107,27.38077,-80.44336
682,2020,12111,PRESIDENT,FL,84137.0,86831.0,170968.0,1,0.7899999999999991,50.79,FL,St. Lucie,277789,571.926,116.181,688.107,27.38077,-80.44336
683,2000,12113,PRESIDENT,FL,12802.0,36274.0,49076.0,1,23.909999999999997,73.91,FL,Santa Rosa,151372,1011.605,162.173,1173.778,30.70363,-87.01425
684,2004,12113,PRESIDENT,FL,14659.0,52059.0,66718.0,1,28.03,78.03,FL,Santa Rosa,151372,1011.605,162.173,1173.778,30.70363,-87.01425
685,2008,12113,PRESIDENT,FL,19470.0,55972.0,75442.0,1,24.189999999999998,74.19,FL,Santa Rosa,151372,1011.605,162.173,1173.778,30.70363,-87.01425
686,2012,12113,PRESIDENT,FL,17768.0,58186.0,75954.0,1,26.61,76.61,FL,Santa Rosa,151372,1011.605,162.173,1173.778,30.70363,-87.01425
687,2016,12113,PRESIDENT,FL,18464.0,65339.0,83803.0,1,27.97,77.97,FL,Santa Rosa,151372,1011.605,162.173,1173.778,30.70363,-87.01425
688,2020,12113,PRESIDENT,FL,27612.0,77385.0,104997.0,1,23.700000000000003,73.7,FL,Santa Rosa,151372,1011.605,162.173,1173.778,30.70363,-87.01425
689,2000,12115,PRESIDENT,FL,72853.0,83100.0,155953.0,1,3.289999999999999,53.29,FL,Sarasota,379448,555.868,169.476,725.344,27.18438,-82.36583
690,2004,12115,PRESIDENT,FL,88442.0,104692.0,193134.0,1,4.210000000000001,54.21,FL,Sarasota,379448,555.868,169.476,725.344,27.18438,-82.36583
691,2008,12115,PRESIDENT,FL,102686.0,102897.0,205583.0,1,0.04999999999999716,50.05,FL,Sarasota,379448,555.868,169.476,725.344,27.18438,-82.36583
692,2012,12115,PRESIDENT,FL,95119.0,110504.0,205623.0,1,3.740000000000002,53.74,FL,Sarasota,379448,555.868,169.476,725.344,27.18438,-82.36583
693,2016,12115,PRESIDENT,FL,97870.0,124438.0,222308.0,1,5.979999999999997,55.98,FL,Sarasota,379448,555.868,169.476,725.344,27.18438,-82.36583
694,2020,12115,PRESIDENT,FL,120110.0,148370.0,268480.0,1,5.259999999999998,55.26,FL,Sarasota,379448,555.868,169.476,725.344,27.18438,-82.36583
695,2000,12117,PRESIDENT,FL,59174.0,75677.0,134851.0,1,6.119999999999997,56.12,FL,Seminole,422718,309.221,36.073,345.294,28.69007,-81.13198
696,2004,12117,PRESIDENT,FL,76971.0,108172.0,185143.0,1,8.43,58.43,FL,Seminole,422718,309.221,36.073,345.294,28.69007,-81.13198
697,2008,12117,PRESIDENT,FL,99335.0,105070.0,204405.0,1,1.3999999999999986,51.4,FL,Seminole,422718,309.221,36.073,345.294,28.69007,-81.13198
698,2012,12117,PRESIDENT,FL,96445.0,109943.0,206388.0,1,3.270000000000003,53.27,FL,Seminole,422718,309.221,36.073,345.294,28.69007,-81.13198
699,2016,12117,PRESIDENT,FL,105914.0,109443.0,215357.0,1,0.8200000000000003,50.82,FL,Seminole,422718,309.221,36.073,345.294,28.69007,-81.13198
700,2020,12117,PRESIDENT,FL,132528.0,125241.0,257769.0,0,1.4099999999999966,51.41,FL,Seminole,422718,309.221,36.073,345.294,28.69007,-81.13198
701,2000,12119,PRESIDENT,FL,9637.0,12127.0,21764.0,1,5.719999999999999,55.72,FL,Sumter,93420,546.933,32.893,579.826,28.71429,-82.07471
702,2004,12119,PRESIDENT,FL,11584.0,19800.0,31384.0,1,13.090000000000003,63.09,FL,Sumter,93420,546.933,32.893,579.826,28.71429,-82.07471
703,2008,12119,PRESIDENT,FL,17655.0,30866.0,48521.0,1,13.61,63.61,FL,Sumter,93420,546.933,32.893,579.826,28.71429,-82.07471
704,2012,12119,PRESIDENT,FL,19524.0,40646.0,60170.0,1,17.549999999999997,67.55,FL,Sumter,93420,546.933,32.893,579.826,28.71429,-82.07471
705,2016,12119,PRESIDENT,FL,22638.0,52730.0,75368.0,1,19.959999999999994,69.96,FL,Sumter,93420,546.933,32.893,579.826,28.71429,-82.07471
706,2020,12119,PRESIDENT,FL,29341.0,62761.0,92102.0,1,18.14,68.14,FL,Sumter,93420,546.933,32.893,579.826,28.71429,-82.07471
707,2000,12121,PRESIDENT,FL,4075.0,8006.0,12081.0,1,16.269999999999996,66.27,FL,Suwannee,41551,688.552,3.704,692.256,30.18924,-82.99275
708,2004,12121,PRESIDENT,FL,4522.0,11153.0,15675.0,1,21.150000000000006,71.15,FL,Suwannee,41551,688.552,3.704,692.256,30.18924,-82.99275
709,2008,12121,PRESIDENT,FL,4916.0,12534.0,17450.0,1,21.83,71.83,FL,Suwannee,41551,688.552,3.704,692.256,30.18924,-82.99275
710,2012,12121,PRESIDENT,FL,4751.0,12672.0,17423.0,1,22.730000000000004,72.73,FL,Suwannee,41551,688.552,3.704,692.256,30.18924,-82.99275
711,2016,12121,PRESIDENT,FL,3964.0,14287.0,18251.0,1,28.28,78.28,FL,Suwannee,41551,688.552,3.704,692.256,30.18924,-82.99275
712,2020,12121,PRESIDENT,FL,4485.0,16410.0,20895.0,1,28.540000000000006,78.54,FL,Suwannee,41551,688.552,3.704,692.256,30.18924,-82.99275
713,2000,12123,PRESIDENT,FL,2649.0,4056.0,6705.0,1,10.490000000000002,60.49,FL,Taylor,22570,1043.305,188.896,1232.201,30.01694,-83.61641
714,2004,12123,PRESIDENT,FL,3049.0,5467.0,8516.0,1,14.200000000000003,64.2,FL,Taylor,22570,1043.305,188.896,1232.201,30.01694,-83.61641
715,2008,12123,PRESIDENT,FL,2803.0,6457.0,9260.0,1,19.730000000000004,69.73,FL,Taylor,22570,1043.305,188.896,1232.201,30.01694,-83.61641
716,2012,12123,PRESIDENT,FL,2764.0,6249.0,9013.0,1,19.33,69.33,FL,Taylor,22570,1043.305,188.896,1232.201,30.01694,-83.61641
717,2016,12123,PRESIDENT,FL,2152.0,6930.0,9082.0,1,26.299999999999997,76.3,FL,Taylor,22570,1043.305,188.896,1232.201,30.01694,-83.61641
718,2020,12123,PRESIDENT,FL,2299.0,7751.0,10050.0,1,27.120000000000005,77.12,FL,Taylor,22570,1043.305,188.896,1232.201,30.01694,-83.61641
719,2000,12125,PRESIDENT,FL,1407.0,2332.0,3739.0,1,12.369999999999997,62.37,FL,Union,15535,243.556,6.197,249.753,30.05428,-82.36691
720,2004,12125,PRESIDENT,FL,1251.0,3396.0,4647.0,1,23.08,73.08,FL,Union,15535,243.556,6.197,249.753,30.05428,-82.36691
721,2008,12125,PRESIDENT,FL,1299.0,3933.0,5232.0,1,25.17,75.17,FL,Union,15535,243.556,6.197,249.753,30.05428,-82.36691
722,2012,12125,PRESIDENT,FL,1339.0,3980.0,5319.0,1,24.83,74.83,FL,Union,15535,243.556,6.197,249.753,30.05428,-82.36691
723,2016,12125,PRESIDENT,FL,1014.0,4568.0,5582.0,1,31.83,81.83,FL,Union,15535,243.556,6.197,249.753,30.05428,-82.36691
724,2020,12125,PRESIDENT,FL,1053.0,5133.0,6186.0,1,32.980000000000004,82.98,FL,Union,15535,243.556,6.197,249.753,30.05428,-82.36691
725,2000,12127,PRESIDENT,FL,97304.0,82357.0,179661.0,0,4.159999999999997,54.16,FL,Volusia,494593,1101.032,331.404,1432.436,29.05761,-81.16181
726,2004,12127,PRESIDENT,FL,115519.0,111924.0,227443.0,0,0.7899999999999991,50.79,FL,Volusia,494593,1101.032,331.404,1432.436,29.05761,-81.16181
727,2008,12127,PRESIDENT,FL,127795.0,113938.0,241733.0,0,2.8699999999999974,52.87,FL,Volusia,494593,1101.032,331.404,1432.436,29.05761,-81.16181
728,2012,12127,PRESIDENT,FL,114748.0,117490.0,232238.0,1,0.5900000000000034,50.59,FL,Volusia,494593,1101.032,331.404,1432.436,29.05761,-81.16181
729,2016,12127,PRESIDENT,FL,109091.0,143007.0,252098.0,1,6.729999999999997,56.73,FL,Volusia,494593,1101.032,331.404,1432.436,29.05761,-81.16181
730,2020,12127,PRESIDENT,FL,130575.0,173821.0,304396.0,1,7.100000000000001,57.1,FL,Volusia,494593,1101.032,331.404,1432.436,29.05761,-81.16181
731,2000,12129,PRESIDENT,FL,3838.0,4512.0,8350.0,1,4.039999999999999,54.04,FL,Wakulla,30776,606.419,129.307,735.726,30.14037,-84.37513
732,2004,12129,PRESIDENT,FL,4896.0,6777.0,11673.0,1,8.060000000000002,58.06,FL,Wakulla,30776,606.419,129.307,735.726,30.14037,-84.37513
733,2008,12129,PRESIDENT,FL,5311.0,8877.0,14188.0,1,12.57,62.57,FL,Wakulla,30776,606.419,129.307,735.726,30.14037,-84.37513
734,2012,12129,PRESIDENT,FL,5175.0,9290.0,14465.0,1,14.219999999999999,64.22,FL,Wakulla,30776,606.419,129.307,735.726,30.14037,-84.37513
735,2016,12129,PRESIDENT,FL,4348.0,10512.0,14860.0,1,20.739999999999995,70.74,FL,Wakulla,30776,606.419,129.307,735.726,30.14037,-84.37513
736,2020,12129,PRESIDENT,FL,5351.0,12874.0,18225.0,1,20.64,70.64,FL,Wakulla,30776,606.419,129.307,735.726,30.14037,-84.37513
737,2000,12131,PRESIDENT,FL,5642.0,12182.0,17824.0,1,18.349999999999994,68.35,FL,Walton,55043,1037.625,201.970,1239.595,30.63121,-86.17661
738,2004,12131,PRESIDENT,FL,6213.0,17555.0,23768.0,1,23.86,73.86,FL,Walton,55043,1037.625,201.970,1239.595,30.63121,-86.17661
739,2008,12131,PRESIDENT,FL,7174.0,19561.0,26735.0,1,23.17,73.17,FL,Walton,55043,1037.625,201.970,1239.595,30.63121,-86.17661
740,2012,12131,PRESIDENT,FL,6671.0,21490.0,28161.0,1,26.310000000000002,76.31,FL,Walton,55043,1037.625,201.970,1239.595,30.63121,-86.17661
741,2016,12131,PRESIDENT,FL,6876.0,25756.0,32632.0,1,28.930000000000007,78.93,FL,Walton,55043,1037.625,201.970,1239.595,30.63121,-86.17661
742,2020,12131,PRESIDENT,FL,10338.0,32947.0,43285.0,1,26.120000000000005,76.12,FL,Walton,55043,1037.625,201.970,1239.595,30.63121,-86.17661
743,2000,12133,PRESIDENT,FL,2798.0,4994.0,7792.0,1,14.090000000000003,64.09,FL,Washington,24896,582.803,33.151,615.954,30.60221,-85.66279
744,2004,12133,PRESIDENT,FL,2912.0,7369.0,10281.0,1,21.680000000000007,71.68,FL,Washington,24896,582.803,33.151,615.954,30.60221,-85.66279
745,2008,12133,PRESIDENT,FL,2863.0,8178.0,11041.0,1,24.069999999999993,74.07,FL,Washington,24896,582.803,33.151,615.954,30.60221,-85.66279
746,2012,12133,PRESIDENT,FL,2820.0,8038.0,10858.0,1,24.03,74.03,FL,Washington,24896,582.803,33.151,615.954,30.60221,-85.66279
747,2016,12133,PRESIDENT,FL,2264.0,8637.0,10901.0,1,29.230000000000004,79.23,FL,Washington,24896,582.803,33.151,615.954,30.60221,-85.66279
748,2020,12133,PRESIDENT,FL,2347.0,9876.0,12223.0,1,30.799999999999997,80.8,FL,Washington,24896,582.803,33.151,615.954,30.60221,-85.66279
749,2000,17001,PRESIDENT,IL,12197.0,17331.0,29528.0,1,8.689999999999998,58.69,IL,Adams,67103,855.202,16.136,871.338,39.98605,-91.19496
750,2004,17001,PRESIDENT,IL,10511.0,20834.0,31345.0,1,16.47,66.47,IL,Adams,67103,855.202,16.136,871.338,39.98605,-91.19496
751,2008,17001,PRESIDENT,IL,11794.0,18711.0,30505.0,1,11.340000000000003,61.34,IL,Adams,67103,855.202,16.136,871.338,39.98605,-91.19496
752,2012,17001,PRESIDENT,IL,9648.0,20416.0,30064.0,1,17.909999999999997,67.91,IL,Adams,67103,855.202,16.136,871.338,39.98605,-91.19496
753,2016,17001,PRESIDENT,IL,7676.0,22790.0,30466.0,1,24.799999999999997,74.8,IL,Adams,67103,855.202,16.136,871.338,39.98605,-91.19496
754,2020,17001,PRESIDENT,IL,8633.0,24220.0,32853.0,1,23.72,73.72,IL,Adams,67103,855.202,16.136,871.338,39.98605,-91.19496
755,2000,17003,PRESIDENT,IL,2357.0,1588.0,3945.0,0,9.75,59.75,IL,Alexander,8238,235.509,17.092,252.601,37.18368,-89.3495
756,2004,17003,PRESIDENT,IL,2016.0,1831.0,3847.0,0,2.3999999999999986,52.4,IL,Alexander,8238,235.509,17.092,252.601,37.18368,-89.3495
757,2008,17003,PRESIDENT,IL,2189.0,1692.0,3881.0,0,6.399999999999999,56.4,IL,Alexander,8238,235.509,17.092,252.601,37.18368,-89.3495
758,2012,17003,PRESIDENT,IL,1965.0,1487.0,3452.0,0,6.920000000000002,56.92,IL,Alexander,8238,235.509,17.092,252.601,37.18368,-89.3495
759,2016,17003,PRESIDENT,IL,1262.0,1496.0,2758.0,1,4.240000000000002,54.24,IL,Alexander,8238,235.509,17.092,252.601,37.18368,-89.3495
760,2020,17003,PRESIDENT,IL,1114.0,1486.0,2600.0,1,7.149999999999999,57.15,IL,Alexander,8238,235.509,17.092,252.601,37.18368,-89.3495
761,2000,17005,PRESIDENT,IL,3060.0,3804.0,6864.0,1,5.420000000000002,55.42,IL,Bond,17768,380.279,2.481,382.760,38.88592,-89.43659
762,2004,17005,PRESIDENT,IL,3228.0,4068.0,7296.0,1,5.759999999999998,55.76,IL,Bond,17768,380.279,2.481,382.760,38.88592,-89.43659
763,2008,17005,PRESIDENT,IL,3843.0,3947.0,7790.0,1,0.6700000000000017,50.67,IL,Bond,17768,380.279,2.481,382.760,38.88592,-89.43659
764,2012,17005,PRESIDENT,IL,3020.0,4095.0,7115.0,1,7.549999999999997,57.55,IL,Bond,17768,380.279,2.481,382.760,38.88592,-89.43659
765,2016,17005,PRESIDENT,IL,2068.0,4888.0,6956.0,1,20.269999999999996,70.27,IL,Bond,17768,380.279,2.481,382.760,38.88592,-89.43659
766,2020,17005,PRESIDENT,IL,2288.0,5625.0,7913.0,1,21.090000000000003,71.09,IL,Bond,17768,380.279,2.481,382.760,38.88592,-89.43659
767,2000,17007,PRESIDENT,IL,6481.0,8617.0,15098.0,1,7.07,57.07,IL,Boone,54165,280.719,1.305,282.024,42.31898,-88.82429
768,2004,17007,PRESIDENT,IL,8286.0,11132.0,19418.0,1,7.329999999999998,57.33,IL,Boone,54165,280.719,1.305,282.024,42.31898,-88.82429
769,2008,17007,PRESIDENT,IL,11333.0,10403.0,21736.0,0,2.1400000000000006,52.14,IL,Boone,54165,280.719,1.305,282.024,42.31898,-88.82429
770,2012,17007,PRESIDENT,IL,9883.0,11096.0,20979.0,1,2.8900000000000006,52.89,IL,Boone,54165,280.719,1.305,282.024,42.31898,-88.82429
771,2016,17007,PRESIDENT,IL,8986.0,12282.0,21268.0,1,7.75,57.75,IL,Boone,54165,280.719,1.305,282.024,42.31898,-88.82429
772,2020,17007,PRESIDENT,IL,10542.0,13883.0,24425.0,1,6.840000000000003,56.84,IL,Boone,54165,280.719,1.305,282.024,42.31898,-88.82429
773,2000,17009,PRESIDENT,IL,1077.0,1529.0,2606.0,1,8.670000000000002,58.67,IL,Brown,6937,305.607,1.598,307.205,39.96206,-90.75031
774,2004,17009,PRESIDENT,IL,895.0,1679.0,2574.0,1,15.230000000000004,65.23,IL,Brown,6937,305.607,1.598,307.205,39.96206,-90.75031
775,2008,17009,PRESIDENT,IL,986.0,1544.0,2530.0,1,11.030000000000001,61.03,IL,Brown,6937,305.607,1.598,307.205,39.96206,-90.75031
776,2012,17009,PRESIDENT,IL,787.0,1513.0,2300.0,1,15.780000000000001,65.78,IL,Brown,6937,305.607,1.598,307.205,39.96206,-90.75031
777,2016,17009,PRESIDENT,IL,476.0,1796.0,2272.0,1,29.049999999999997,79.05,IL,Brown,6937,305.607,1.598,307.205,39.96206,-90.75031
778,2020,17009,PRESIDENT,IL,486.0,1931.0,2417.0,1,29.89,79.89,IL,Brown,6937,305.607,1.598,307.205,39.96206,-90.75031
779,2000,17011,PRESIDENT,IL,7754.0,8526.0,16280.0,1,2.3699999999999974,52.37,IL,Bureau,34978,869.031,4.472,873.503,41.4013,-89.52837
780,2004,17011,PRESIDENT,IL,7961.0,9822.0,17783.0,1,5.229999999999997,55.23,IL,Bureau,34978,869.031,4.472,873.503,41.4013,-89.52837
781,2008,17011,PRESIDENT,IL,8889.0,7911.0,16800.0,0,2.9099999999999966,52.91,IL,Bureau,34978,869.031,4.472,873.503,41.4013,-89.52837
782,2012,17011,PRESIDENT,IL,8134.0,8164.0,16298.0,1,0.09000000000000341,50.09,IL,Bureau,34978,869.031,4.472,873.503,41.4013,-89.52837
783,2016,17011,PRESIDENT,IL,6029.0,9281.0,15310.0,1,10.619999999999997,60.62,IL,Bureau,34978,869.031,4.472,873.503,41.4013,-89.52837
784,2020,17011,PRESIDENT,IL,6669.0,10411.0,17080.0,1,10.950000000000003,60.95,IL,Bureau,34978,869.031,4.472,873.503,41.4013,-89.52837
785,2000,17013,PRESIDENT,IL,1310.0,1229.0,2539.0,0,1.6000000000000014,51.6,IL,Calhoun,5089,253.825,29.752,283.577,39.16426,-90.66629
786,2004,17013,PRESIDENT,IL,1367.0,1317.0,2684.0,0,0.9299999999999997,50.93,IL,Calhoun,5089,253.825,29.752,283.577,39.16426,-90.66629
787,2008,17013,PRESIDENT,IL,1423.0,1221.0,2644.0,0,3.8200000000000003,53.82,IL,Calhoun,5089,253.825,29.752,283.577,39.16426,-90.66629
788,2012,17013,PRESIDENT,IL,1080.0,1440.0,2520.0,1,7.140000000000001,57.14,IL,Calhoun,5089,253.825,29.752,283.577,39.16426,-90.66629
789,2016,17013,PRESIDENT,IL,739.0,1721.0,2460.0,1,19.959999999999994,69.96,IL,Calhoun,5089,253.825,29.752,283.577,39.16426,-90.66629
790,2020,17013,PRESIDENT,IL,677.0,2046.0,2723.0,1,25.14,75.14,IL,Calhoun,5089,253.825,29.752,283.577,39.16426,-90.66629
791,2000,17015,PRESIDENT,IL,3113.0,3835.0,6948.0,1,5.200000000000003,55.2,IL,Carroll,15387,444.807,21.553,466.360,42.05908,-89.92648
792,2004,17015,PRESIDENT,IL,3537.0,4534.0,8071.0,1,6.18,56.18,IL,Carroll,15387,444.807,21.553,466.360,42.05908,-89.92648
793,2008,17015,PRESIDENT,IL,3965.0,3596.0,7561.0,0,2.4399999999999977,52.44,IL,Carroll,15387,444.807,21.553,466.360,42.05908,-89.92648
794,2012,17015,PRESIDENT,IL,3665.0,3555.0,7220.0,0,0.759999999999998,50.76,IL,Carroll,15387,444.807,21.553,466.360,42.05908,-89.92648
795,2016,17015,PRESIDENT,IL,2447.0,4434.0,6881.0,1,14.439999999999998,64.44,IL,Carroll,15387,444.807,21.553,466.360,42.05908,-89.92648
796,2020,17015,PRESIDENT,IL,2748.0,5105.0,7853.0,1,15.010000000000005,65.01,IL,Carroll,15387,444.807,21.553,466.360,42.05908,-89.92648
797,2000,17017,PRESIDENT,IL,2789.0,2968.0,5757.0,1,1.5499999999999972,51.55,IL,Cass,13642,375.818,7.947,383.765,39.9692,-90.2457
798,2004,17017,PRESIDENT,IL,2492.0,3163.0,5655.0,1,5.93,55.93,IL,Cass,13642,375.818,7.947,383.765,39.9692,-90.2457
799,2008,17017,PRESIDENT,IL,2690.0,2617.0,5307.0,0,0.6899999999999977,50.69,IL,Cass,13642,375.818,7.947,383.765,39.9692,-90.2457
800,2012,17017,PRESIDENT,IL,2053.0,2707.0,4760.0,1,6.869999999999997,56.87,IL,Cass,13642,375.818,7.947,383.765,39.9692,-90.2457
801,2016,17017,PRESIDENT,IL,1621.0,3216.0,4837.0,1,16.489999999999995,66.49,IL,Cass,13642,375.818,7.947,383.765,39.9692,-90.2457
802,2020,17017,PRESIDENT,IL,1615.0,3625.0,5240.0,1,19.180000000000007,69.18,IL,Cass,13642,375.818,7.947,383.765,39.9692,-90.2457
803,2000,17019,PRESIDENT,IL,35515.0,34645.0,70160.0,0,0.6199999999999974,50.62,IL,Champaign,201081,996.266,2.127,998.393,40.13915,-88.1972
804,2004,17019,PRESIDENT,IL,41524.0,39896.0,81420.0,0,1.0,51.0,IL,Champaign,201081,996.266,2.127,998.393,40.13915,-88.1972
805,2008,17019,PRESIDENT,IL,48597.0,33871.0,82468.0,0,8.93,58.93,IL,Champaign,201081,996.266,2.127,998.393,40.13915,-88.1972
806,2012,17019,PRESIDENT,IL,40831.0,35312.0,76143.0,0,3.6199999999999974,53.62,IL,Champaign,201081,996.266,2.127,998.393,40.13915,-88.1972
807,2016,17019,PRESIDENT,IL,50137.0,33368.0,83505.0,0,10.04,60.04,IL,Champaign,201081,996.266,2.127,998.393,40.13915,-88.1972
808,2020,17019,PRESIDENT,IL,57067.0,35285.0,92352.0,0,11.79,61.79,IL,Champaign,201081,996.266,2.127,998.393,40.13915,-88.1972
809,2000,17021,PRESIDENT,IL,6799.0,7537.0,14336.0,1,2.5700000000000003,52.57,IL,Christian,34800,709.377,6.263,715.640,39.54552,-89.27959
810,2004,17021,PRESIDENT,IL,6112.0,9044.0,15156.0,1,9.670000000000002,59.67,IL,Christian,34800,709.377,6.263,715.640,39.54552,-89.27959
811,2008,17021,PRESIDENT,IL,6918.0,7872.0,14790.0,1,3.229999999999997,53.23,IL,Christian,34800,709.377,6.263,715.640,39.54552,-89.27959
812,2012,17021,PRESIDENT,IL,5494.0,8885.0,14379.0,1,11.79,61.79,IL,Christian,34800,709.377,6.263,715.640,39.54552,-89.27959
813,2016,17021,PRESIDENT,IL,3992.0,10543.0,14535.0,1,22.540000000000006,72.54,IL,Christian,34800,709.377,6.263,715.640,39.54552,-89.27959
814,2020,17021,PRESIDENT,IL,4335.0,11563.0,15898.0,1,22.730000000000004,72.73,IL,Christian,34800,709.377,6.263,715.640,39.54552,-89.27959
815,2000,17023,PRESIDENT,IL,2932.0,4398.0,7330.0,1,10.0,60.0,IL,Clark,16335,501.418,3.400,504.818,39.33236,-87.79168
816,2004,17023,PRESIDENT,IL,2877.0,5082.0,7959.0,1,13.850000000000001,63.85,IL,Clark,16335,501.418,3.400,504.818,39.33236,-87.79168
817,2008,17023,PRESIDENT,IL,3742.0,4409.0,8151.0,1,4.090000000000003,54.09,IL,Clark,16335,501.418,3.400,504.818,39.33236,-87.79168
818,2012,17023,PRESIDENT,IL,2591.0,5144.0,7735.0,1,16.5,66.5,IL,Clark,16335,501.418,3.400,504.818,39.33236,-87.79168
819,2016,17023,PRESIDENT,IL,1877.0,5622.0,7499.0,1,24.97,74.97,IL,Clark,16335,501.418,3.400,504.818,39.33236,-87.79168
